Entity,Code,Year,Unsafe water source (deaths),Poor sanitation (deaths),No access to handwashing facility (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),Non-exclusive breastfeeding (deaths),Discontinued breastfeeding (deaths),Child wasting (deaths),Child stunting (deaths),Low birth weight (deaths),Secondhand smoke (deaths),Alcohol use (deaths),Drug use (deaths),Diet low in fruits (deaths),Diet low in vegetables (deaths),Unsafe sex (deaths),Low physical activity (deaths),High blood sugar (deaths),High cholesterol (deaths),High body-mass index (obesity) (deaths),High blood pressure (deaths),Smoking (deaths),Iron deficiency (deaths),Zinc deficiency (deaths),Vitamin-A deficiency (deaths),Low bone mineral density (deaths)
Australia,AUS,2006,22.02543888,7.427055325,44.03499671,84.70376772,3037.496701,8.531088832,0.853239088,15.76328042,1.375376329,273.8340039,1101.928422,6236.051891,1560.639998,4957.844835,4233.534929,506.2254717,4738.538619,12581.6075,14047.55561,15000.40924,24775.25046,18316.06701,2.256487722,0.654060066,0.010330792,1456.544471
Australia,AUS,2010,31.62049746,8.57351372,49.95993781,69.32446408,2647.089706,7.982755741,0.889088674,13.91814917,1.223742521,250.6382054,1045.903797,7063.123614,1831.195762,4947.91265,4050.308364,490.5395396,4694.648321,13286.43293,13430.94914,15994.70024,24276.15853,19261.71016,2.683964837,0.593079333,0.010113425,1787.400258
Australia,AUS,2016,45.68494014,9.707027105,62.47693818,58.79778819,3070.735293,6.201544561,0.710263879,10.67992086,0.90301943,209.8454715,1166.244951,8123.270067,2218.953192,5459.38728,4427.722159,507.5194871,5217.090997,15056.66849,14679.67055,18194.70272,27216.56376,21266.74086,3.184530105,0.491431493,0.008035984,2201.27345
Austria,AUT,1990,1.189110974,0.911645923,10.02565937,376.8810652,4743.629791,5.057808841,0.086135821,9.287212366,0.53644157,187.1242759,682.7803689,9320.571195,732.6943357,2650.827226,3895.620861,413.9531184,3725.143198,6094.982385,12099.00823,7845.784011,23410.25711,11173.17497,0.716331694,0.444792187,0.008857882,1012.867283
Austria,AUT,1995,0.886505244,0.727230044,8.096174724,256.7564971,4301.863749,2.392899094,0.060823246,4.407818283,0.208976723,161.2654943,640.1427932,8397.477706,862.1643069,2607.46317,3761.143876,430.5413494,3703.855629,6281.147142,12119.2335,8164.607136,22437.7587,10647.28337,0.601866969,0.298689715,0.006704042,812.3843448
Austria,AUT,2000,1.133059995,1.038522878,7.253707447,196.0536901,3819.466846,1.729494736,0.072700756,2.916077797,0.131016363,122.1046927,690.1292892,7319.818751,850.4726433,2480.822344,3301.167515,292.2197457,3451.423836,6322.407146,11062.74158,8105.628592,20508.20507,10159.49325,0.624403104,0.224248017,0.006454294,740.4796477
Austria,AUT,2005,2.759494132,2.532412353,7.242313742,147.8158679,3361.486026,1.698754692,0.131151033,2.454511306,0.110587017,119.3356639,668.6750166,6530.778967,928.5558538,2205.136123,2794.714944,309.0213399,3065.540493,7209.274775,9442.252093,8188.312606,18148.20738,9468.647564,0.836543976,0.188752242,0.011513685,833.9042587
Austria,AUT,2006,3.309401033,3.021097319,7.314341224,139.6570367,3312.210682,1.626960245,0.143940905,2.325634374,0.102941939,107.8469354,646.785849,6424.157927,928.8395032,2177.208099,2744.76465,287.1829817,3022.493418,7294.846496,9306.752938,8265.861182,18004.6749,9365.866692,0.934699252,0.179132482,0.012025002,843.8873863
Austria,AUT,2010,4.743573443,4.261121178,7.396008561,112.478141,3227.55014,1.782845717,0.200751626,2.388428938,0.10065974,85.74456158,575.6921836,6151.79662,980.0973568,2073.8442,2661.787045,274.0256068,2969.110543,7537.490709,9107.217615,8530.303531,18174.84651,9315.695122,2.457267595,0.17183218,0.013629091,923.2624725
Austria,AUT,2016,4.972889825,4.335904204,7.510397705,86.64359183,3270.327964,1.310855486,0.173163657,1.675019483,0.067585512,63.33434483,570.8256651,6149.990507,1019.219196,2066.427935,2700.278368,268.8166544,3113.630356,7985.123095,9365.246311,9208.412892,19349.3934,9688.400684,3.232202011,0.114548411,0.010129089,1017.931241
Azerbaijan,AZE,1990,755.2774583,833.2284125,662.1317751,5458.414423,5249.070589,1283.426503,89.13106272,4563.501112,887.4107773,1844.18357,2712.686545,1965.962893,322.1662087,2900.846088,3068.872055,161.1998551,1706.811219,3240.113637,6940.534453,4567.116206,13380.13138,5970.221295,11.69515106,262.523986,27.31813825,75.20245822
Azerbaijan,AZE,1995,607.8466445,674.3370425,548.7057309,5219.761021,5236.003201,1012.092385,66.31315574,3756.2855,768.4282092,1546.859709,2772.961363,2669.165184,479.3528316,3577.393819,3456.620313,191.2338358,1865.913012,3983.534799,8040.510915,5517.685799,15189.27764,6935.580258,12.18339447,275.4597922,20.17291131,79.64717708
Azerbaijan,AZE,2000,352.7090666,381.7344373,326.9258471,3481.025869,5190.655706,572.4427181,30.9523543,2149.382088,402.9530473,1198.463039,2455.059178,2708.649019,560.0421359,4324.320463,3150.564868,220.8093243,2161.30737,4803.067852,8649.982492,5887.487143,17330.1097,6915.552686,10.11580365,131.9223913,5.110258779,57.9600641
Azerbaijan,AZE,2005,232.1698072,234.2211232,228.2334028,2441.94372,5330.171928,500.9731255,21.844708,1812.759094,346.9646312,1358.735461,2545.399972,3629.580713,744.1615027,5004.949465,2343.366716,285.4880823,2486.700557,5995.368635,9659.226266,7363.46665,19991.05931,7630.747075,8.645993348,47.70326641,1.573042118,68.1703921
Azerbaijan,AZE,2006,208.7319221,207.2590501,211.3025693,2257.335672,5501.866367,500.3289911,20.93143859,1802.050384,328.2389502,1412.032433,2597.661859,3805.040126,776.3968157,4985.969936,2089.573324,293.5017554,2535.357053,6159.201837,9821.674821,7682.281585,20358.84462,7829.932346,8.763276679,41.64997198,1.266365762,69.49007531
Azerbaijan,AZE,2010,138.8642709,132.3488648,147.0071795,2098.33947,6359.203336,440.0058447,17.63009962,1577.046149,247.2198,1361.742377,3009.46962,4390.25284,861.580286,4872.644251,1519.335529,299.3573568,2951.14678,7120.443813,11401.13107,9455.302174,22624.73665,8692.659224,8.202617073,23.96248816,0.735535257,83.71775025
Azerbaijan,AZE,2016,89.40112428,85.60557896,89.96831094,1849.267087,6780.042027,291.7484528,13.00767868,1024.087658,142.3870018,1007.463094,2820.357324,4545.384668,971.1339205,4377.684652,1440.454856,271.9837049,3063.554933,7496.678269,12467.17064,10475.0721,22454.35458,9429.587765,7.199970971,15.90761977,0.441011058,89.62368109
Bahamas,BHS,1990,4.631959842,2.481394206,4.652434769,14.54670034,60.72732625,3.820747404,0.342945222,12.45813716,1.11386743,28.15466527,13.38272234,155.9756288,11.49365004,27.31631563,24.92673867,54.11256081,33.92130843,158.7158462,104.8639458,147.0505708,275.7059154,98.15004406,0.122705609,0.183491325,0.043884613,4.870734089
Bahamas,BHS,1995,4.201112001,2.017664661,4.407212847,12.85071096,66.16012803,2.878172722,0.269421393,9.046403982,0.775382411,21.27341797,16.08996378,151.1944564,13.49094972,25.02349148,33.1593338,148.268145,39.29955909,206.7770258,117.5096944,173.3460638,312.6349804,109.3963707,0.122131623,0.141408714,0.035083657,5.380261488
Bahamas,BHS,2000,2.634059645,1.109961804,3.685791944,10.53341049,67.54766768,1.823077626,0.135622507,5.730455827,0.454043644,13.31190957,17.4261911,135.8162035,15.14753513,11.14081763,37.01368869,221.3194302,43.44164664,248.388081,124.9184274,202.5539587,357.2658328,109.7481465,0.093509511,0.078978494,0.016917388,7.247069409
Bahamas,BHS,2005,2.06458281,0.91340535,3.883161819,10.04237068,74.10531688,1.808038533,0.097344005,5.115050201,0.439536623,15.58990856,18.79074146,146.3811845,18.2265321,8.675278957,43.04577122,142.0242488,47.27897137,281.8473011,134.9381413,234.9466874,421.1895363,122.3671337,0.10784051,0.06398733,0.008205455,8.47710658
Bahamas,BHS,2006,2.021786115,0.900306395,3.849986888,9.522892048,70.2546691,1.746496683,0.092749259,4.90505081,0.424043273,15.36484639,19.2923948,142.7510436,18.11130987,8.341346057,42.88652046,159.8708142,46.97754533,279.0887163,133.0940482,230.7801472,418.4946476,118.7075803,0.078657581,0.061321933,0.00811168,8.559852802
Bahamas,BHS,2010,2.066768267,0.936331574,4.37881881,9.794714398,68.52892122,1.589189709,0.084281416,4.767801485,0.428991551,14.19473149,23.0290758,162.0304398,21.08829303,10.24158329,51.275975,123.2557135,53.79213859,308.2022755,152.0602947,270.102339,496.5509685,130.7610324,0.098678106,0.08020751,0.009672589,10.30728305
Bahamas,BHS,2016,2.555341046,1.182473784,5.626515432,10.44110441,94.33687249,1.544833204,0.085471984,4.672540873,0.419370475,12.57157369,30.24453505,178.358722,27.65896305,15.84334699,71.25009423,120.5342907,74.30527854,410.0798645,206.8888975,364.4775446,676.4823072,156.246513,0.091001708,0.084098904,0.009527636,13.06156916
Bahrain,BHR,1990,4.932904393,2.865258822,2.835042987,43.89231587,204.445557,4.146284821,0.195193408,23.74601559,2.733784529,68.34533776,38.36303813,70.99108404,10.97036177,69.19669288,30.66347012,5.48662949,80.87573473,446.5542368,302.2694536,322.4856726,440.3448312,280.8798415,0.156761182,0.175887614,0.686785855,7.416092078
Bahrain,BHR,1995,4.401477602,2.112976398,2.445950468,28.36764339,217.0640498,2.73717962,0.146705306,14.68031629,1.388828917,47.69334051,45.5140387,74.03261168,17.05307161,73.7293445,29.83495608,7.345229423,90.84313002,554.108086,322.0548286,403.6728862,484.3461585,288.0904944,0.165184006,0.176863295,0.117092403,9.667537877
Bahrain,BHR,2000,3.985170107,1.701896585,2.488802082,21.13692948,215.9934131,1.731557422,0.11779675,9.141303747,0.744306831,29.16160372,50.617816,72.31645702,21.29728162,73.24354569,27.65384868,8.821958407,91.11196937,592.8951208,318.8828033,449.9502366,478.0583722,266.3010357,0.165959346,0.149324263,0.022537067,15.09830567
Bahrain,BHR,2005,3.697736258,1.421286034,2.911562398,10.7608107,204.2139883,1.740213641,0.0924119,8.198926635,0.516280204,29.07632949,58.6608515,58.17500039,27.8690642,71.47837161,25.88844898,9.941297267,90.75322628,672.5477841,304.2944236,519.7768082,471.1852543,256.3902796,0.174886646,0.167025763,0.017686027,10.97133694
Bahrain,BHR,2006,3.714709168,1.413595458,3.040484655,10.03066865,210.8975491,1.789614427,0.094587296,8.195283984,0.494564598,29.19035742,61.17861085,63.40803936,30.26231644,72.87101995,25.85813458,10.35830566,91.73668183,701.4147363,306.8565584,543.600905,475.0066886,258.1545755,0.182804585,0.164242725,0.016377724,13.13559585
Bahrain,BHR,2010,3.970648065,1.433054856,3.334678952,7.867105299,240.3053548,1.538173772,0.087504897,6.637326258,0.341592366,25.31411259,69.60171067,59.0201067,38.77988264,80.40282538,28.40230741,12.97814534,99.87873609,820.1329542,329.9426775,645.8092241,507.6674498,255.512128,0.198218963,0.144683767,0.014551321,12.01790881
Bahrain,BHR,2016,4.248287969,1.44628379,3.61197282,5.946815104,293.516872,1.18572756,0.067044503,5.467267204,0.279908185,20.95626449,80.95050733,67.69550765,45.02199426,92.64682241,32.32441407,14.29565451,119.5635902,1022.371446,388.0075988,811.7791891,602.2322767,286.7866569,0.190890447,0.134703756,0.011396095,14.85317654
Bangladesh,BGD,1990,89726.35312,78145.07192,61896.88263,117467.2827,79901.71451,20201.18556,733.4577444,143570.7837,40851.74455,76589.82642,17331.19192,5762.730909,961.4399041,30000.2351,17835.6347,7428.782782,6019.206514,31605.83873,15681.91257,5990.383183,61501.71948,82655.59133,1550.359958,6683.475075,10454.2648,1572.21907
Bangladesh,BGD,1995,67572.80614,58357.05709,47752.32548,110913.0846,77988.0796,15656.78646,511.2948536,102575.2825,26296.14926,66901.31491,13455.60081,6257.523504,1100.442717,34930.90452,20422.62336,6394.280391,7222.214623,41848.03966,17983.71439,7193.752163,69884.86953,86813.99974,1289.300383,4018.303016,5226.442596,1788.006741
Bangladesh,BGD,2000,42914.14608,36679.0741,32479.09386,108084.9168,78642.80445,9823.990793,200.7594937,61950.65688,15110.91204,52411.97738,12880.3889,6861.476986,1143.472157,42875.18697,25629.63823,4453.357648,9727.011186,54571.0149,23516.24468,10789.76616,84967.7447,90648.80714,1035.689031,1848.147595,2095.346065,2134.194179
Bangladesh,BGD,2005,34416.4392,28917.99787,25759.40587,110897.5059,90717.73583,6297.662317,89.90924874,43391.6897,8499.538474,40082.32517,14669.23732,7557.805861,1237.593294,53687.46406,35536.4155,3432.562552,14661.31913,68287.93711,38143.08868,20467.51553,112137.6374,89935.78562,834.0352852,1046.775406,570.8999862,3040.501317
Bangladesh,BGD,2006,33086.84104,27665.28814,24563.92177,111626.7906,92206.67662,5590.771195,78.08448377,39711.33242,7696.1721,37416.6233,14459.73874,7654.446702,1272.164116,55452.20593,37306.76318,3346.308765,15553.18141,69272.38132,41076.85537,22309.181,117447.8994,93758.42937,770.2043127,918.0512906,430.9928128,3115.974178
Bangladesh,BGD,2010,27014.95103,22007.301,19657.53572,110340.1809,95322.28976,3343.311047,42.06757799,26887.67065,4881.742886,27663.16775,13982.7518,7961.766731,1388.427029,59112.15927,41572.72102,3316.770982,18104.50464,76111.45462,50463.375,29461.23391,134282.8657,108532.3759,605.982266,523.309545,95.11924867,3571.995571
Bangladesh,BGD,2016,21742.46136,16843.64385,15078.44426,106870.7165,108686.6453,1675.57316,27.74913802,13776.93011,2117.610549,16105.1943,14412.02532,9485.832683,1583.945575,63447.24596,45587.23539,3312.582359,20191.96086,91637.95326,61261.04103,39517.49806,153438.7552,145617.1226,449.6274858,252.9935739,30.04686842,4121.285764
Barbados,BRB,1990,4.379763909,3.065158688,6.201979419,1.256114491,108.1196913,1.22505836,0.105330216,5.376242706,0.365546356,21.93107806,18.37079814,108.0940493,8.480799416,101.8830593,95.23743258,41.43875958,84.16781983,462.8036215,203.558596,276.1943691,505.6416004,71.56517455,0.190804213,0.076129343,0.04831281,7.528689738
Barbados,BRB,1995,4.027131422,2.511815994,6.465491552,0.912122479,112.0225253,1.00222184,0.080560595,4.156805768,0.280655036,16.98942787,20.69293363,100.8003272,10.51821634,103.6701098,93.63231838,66.21638534,86.87402765,531.3107689,203.0915847,298.3259327,520.1780761,77.08263016,0.06986664,0.059637081,0.021085669,8.25194147
Barbados,BRB,2000,2.804821495,1.636891749,6.848693679,0.606857748,99.06162101,0.871343291,0.059490915,3.431606083,0.230371399,16.35924291,20.37506137,92.97429658,11.4980357,80.01701931,72.66606955,83.35843932,69.25754974,492.2743384,163.0172017,292.4328763,450.9392685,67.82542349,0.093042296,0.046748386,0.009814028,9.215400854
Barbados,BRB,2005,2.053541389,1.17719508,7.346351022,0.386956749,86.97159007,0.815013943,0.041261047,3.107301482,0.221926924,14.84500462,19.8294185,100.9719598,12.95187939,67.67760565,62.50547161,48.59410644,62.22122088,472.1050364,141.4831495,297.126853,409.3474137,64.46941051,0.084765597,0.039880444,0.006254073,10.06254248
Barbados,BRB,2006,2.012796028,1.14544664,7.342892626,0.356072913,85.62298639,0.790251266,0.039736645,2.996671341,0.214299361,14.29503692,19.65091814,103.659712,13.20565738,66.54797849,62.55347289,49.36952584,62.21811335,472.3886586,141.7958392,300.012231,409.2946632,64.75437194,0.104004637,0.037867005,0.005932881,10.03562002
Barbados,BRB,2010,1.856628361,1.030438824,7.342432782,0.262846449,78.45619626,0.692549362,0.032465253,2.585440117,0.186146676,11.96394723,18.38452049,114.9087147,14.52679756,63.32220138,60.7663982,45.43101216,61.20011722,458.9892109,137.1491057,304.7357024,415.6933018,63.3999269,0.080790706,0.030581735,0.004616903,10.22202098
Barbados,BRB,2016,2.024515992,1.094260765,8.248429776,0.212544392,103.112141,0.607844106,0.026804397,2.283080327,0.161097766,10.1159923,21.74074689,134.9650054,17.70401837,76.90734564,72.3308714,43.65723619,71.88371709,532.2288192,160.1150375,359.9618024,499.456204,73.16000729,0.10153359,0.025859451,0.003696404,11.3288528
Belarus,BLR,1990,42.27779804,34.02036615,38.8959276,1590.085877,10891.53813,56.99110868,3.442723767,205.4636255,19.37466716,410.7375502,2850.033105,11268.70399,825.1326207,9368.02197,7068.710586,637.6387645,5372.232663,8324.855097,22849.46767,14184.31539,36862.20988,17671.13303,8.222182148,5.832684729,0.045666615,318.3076497
Belarus,BLR,1995,38.67113741,30.04852697,39.29468271,1513.341699,11966.8996,34.4683861,2.344930508,123.0491048,11.10335008,241.778262,2886.80103,14661.04509,1030.245959,12415.92323,9142.469843,780.0723318,6743.84032,10725.80898,28941.14262,18570.18683,46611.96569,23055.83986,7.316010473,3.573069859,0.026847198,407.5794215
Belarus,BLR,2000,26.50033553,20.91653782,34.61362898,1091.452681,11695.85871,21.56119069,1.385031505,76.92477236,7.00132071,166.7483113,2718.188628,15623.9579,1196.057919,13061.25773,9342.031625,769.7694609,7163.300764,11233.28275,29914.50633,19647.7937,49297.68285,23154.641,5.717978443,1.684205856,0.015958,443.9063275
Belarus,BLR,2005,9.192849002,7.539100923,23.64319078,783.7815215,11645.82728,9.591160723,0.411265246,35.97724401,3.203667305,124.5610299,2738.691611,16826.56541,1503.685257,12684.44443,8472.931553,865.4461202,7635.910076,11680.93872,31770.02047,20750.73469,52205.01177,22739.92396,2.984212466,0.730997977,0.00474173,512.5197216
Belarus,BLR,2006,7.567670469,6.229250647,21.62796537,677.0450514,11397.81105,8.285653061,0.326199829,30.71551786,2.686133848,121.7609702,2633.85873,16602.01353,1531.392827,12129.61144,7919.574868,868.5145641,7531.249091,11505.85685,31253.83898,20425.328,51249.56124,21689.78349,2.660631471,0.653426845,0.003500275,516.392288
Belarus,BLR,2010,5.340789273,4.314371604,17.98750146,417.3967658,11308.44469,5.537471278,0.180605462,19.32646325,1.565111723,105.4136694,2431.400733,16819.82362,1670.200862,10989.20398,6455.325937,916.8593003,7738.321557,11712.49993,31939.15242,20966.16438,51054.86722,19855.38357,1.985834425,0.514999293,0.001560659,544.5262137
Belarus,BLR,2016,5.086435907,4.10131777,13.21810308,243.9278649,9583.188912,3.530632412,0.143032595,12.51554388,0.913666222,73.88409088,2101.717943,14274.55038,1470.994804,8857.668527,4674.157838,776.9100783,7129.939722,10902.38804,28832.84444,19400.72136,45203.32632,15892.42561,1.77816147,0.383048471,0.001103168,475.4254721
Belgium,BEL,1990,8.018479757,6.58189516,24.61217508,203.7164829,6528.897476,4.98566241,0.400038988,9.905874964,0.52989519,264.7049453,1195.402225,5273.39371,410.6897618,5116.722993,3661.108939,527.5024924,4192.909104,9065.233551,13288.62453,8614.44597,23619.52379,20230.33368,1.439738737,0.420035312,0.014288421,984.4692894
Belgium,BEL,1995,9.854963012,7.346229623,29.1046559,130.4854401,5898.090549,3.677372014,0.373387202,6.645620385,0.282662983,167.1064684,1102.981383,4882.552639,518.8337594,4438.25009,3083.902327,590.1264484,3662.55199,8313.804076,11221.35815,8688.788716,21472.93613,20397.28114,1.781771601,0.280962767,0.020747176,1011.184203
